left_elbow,right_elbow,left_knee,right_knee,left_hip,right_hip,left_shoulder_abd,right_shoulder_abd,bbox_ratio,exercise_label,state_label
65.33770081498484,28.068543113262155,169.63931743412283,171.94391366578577,173.12409032817183,178.3572036576725,7.264037886795907,34.75274614514331,0.3297576963525116,pushup,down
71.58582248999853,45.06421538105468,166.17990419223648,170.85177463441613,166.9677203692049,176.54979974945323,9.219754806165268,16.283624194270576,0.3176672211268186,pushup,down
63.552438537165926,30.676698229060893,163.39750401686604,169.29718476424665,162.49091290945955,173.04381834173495,9.826850544577095,29.545287600912715,0.31093807013214314,pushup,down
72.70406490028378,6.940438182400538,162.55993261370972,166.97849324143036,157.78171161321194,173.5909937931977,14.152491460453687,70.53278340284685,0.31432645579921614,pushup,down
69.87918217492914,3.7516517379638463,167.17198903297015,171.7979571628207,160.73304491929616,174.28722205917515,12.237369674194346,58.70153484641367,0.3376722752492709,pushup,down
70.84299149220256,3.1695977846975443,166.81069149402722,170.4441835152917,162.20793533317647,174.48521931490316,10.284624789644807,64.90910936368176,0.3210296842818947,pushup,down
73.4833739572477,10.588566484230022,168.70818305717532,139.3495304224483,163.8730592595152,164.83799087939602,13.482483900691692,65.6033574141655,0.3165034323250986,pushup,down
77.33448081628944,3.6184975606068495,166.99819298320898,169.1179008806828,156.97736780805076,164.69431500733597,13.724102917465478,57.09057478088508,0.3360164570924802,pushup,down
81.137722719144,3.405729308431261,162.39155661012322,174.47708960920423,143.88829528580237,148.50512674127586,15.294155543828467,58.13948238203143,0.3410399125685231,pushup,down
81.50734201630823,0.505981079470944,154.52091546235113,163.25627588206189,151.05432161020633,169.01956375730683,14.26765069546276,66.01539890202896,0.32679588073268145,pushup,down
78.08795647546785,1.8253875204553311,165.90493838885325,155.49341657480514,156.70671578310012,157.57105882697994,14.833796046384048,61.585623571062186,0.3307175463744822,pushup,down
68.02274959447944,2.344744999238341,165.09111799188844,173.86161084710332,160.74093191961546,175.44900999162869,8.1281087709297,59.020794282274636,0.2930385063305828,pushup,down
73.52266510580208,2.2304458761430475,166.0616261376836,174.0781448171114,161.04929148532548,175.09020728496694,11.520582580844973,63.16529726363635,0.32034316288019704,pushup,down
73.60345107661239,0.02013687432320508,166.96428142268516,170.4902253310194,160.30390417434734,173.01376691352144,10.080246114867391,60.16719013257514,0.30243377828571877,pushup,down
77.5197890234163,8.43837013583526,170.1099106937977,169.23748850461064,159.03269796274364,165.75700479961387,12.488432901881628,64.86945939204055,0.39072662609282877,pushup,down
78.52011466468214,1.7760927407908849,159.90311559911484,163.87796535179663,153.74205916243972,166.6942959198996,14.01986596422561,60.44677861065954,0.3007257049892117,pushup,down
77.62793114242842,9.942283577722996,163.41690925429995,170.54044872737907,156.4578354926487,173.40489052679493,11.342124990549266,69.38552701253677,0.2815948268488986,pushup,down
73.96225062933051,3.341725570453947,166.15139216522286,173.93011448834125,160.03199915402888,175.31823849664664,10.10689163489961,64.09362104471039,0.3093685724651496,pushup,down
73.7954786617032,5.7791432034292916,167.14784408100286,174.34819285718598,165.05824858226302,178.2725694004266,8.871467251126422,62.02665513178093,0.3180610848952056,pushup,down
73.19608796259185,10.658965998381818,165.6783023470322,170.12083987796063,157.80579404903892,171.92456944386578,13.464893921709304,67.10531822718094,0.3210696287059218,pushup,down
78.4570393011279,8.352868264832292,165.131599497774,175.38635862842588,161.6673211497482,175.44394870534794,7.741605177576454,52.039125775258434,0.3130226197463222,pushup,down
79.22561507165547,11.350126439477252,166.3861127995574,174.0376293214904,161.4217724758125,175.9708549214076,9.549965153778428,70.07265078227277,0.3153678003060081,pushup,down
79.44221827939789,9.363728995655203,167.44029823777416,174.1690220433415,165.4763830072149,179.51230690245092,9.087280867650462,69.7909147219545,0.3231822994654837,pushup,down
85.26982231437238,2.948889168584439,167.8216339269142,175.98109949722877,160.92409104427873,178.4519819692515,12.189486024738217,60.99167081612892,0.32819163152844677,pushup,down
